"Ad name","Ad set name",Day,"Ad delivery",Reach,Impressions,Frequency,"Result Type",Results,"Cost per result","Amount spent (RUB)",Starts,Ends,"CPM (cost per 1,000 impressions)","Link clicks","CPC (cost per link click)","CTR (link click-through rate)","CPC (all)","CTR (all)","Clicks (all)","Ad ID","Campaign ID","Reporting starts","Reporting ends"
5,[RU]_RF,2019-07-26,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223180549,23843516223260549,2019-07-26,2019-07-26
5,[RU]_RF,2019-07-24,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223180549,23843516223260549,2019-07-24,2019-07-24
5,[RU]_RF,2019-07-23,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223180549,23843516223260549,2019-07-23,2019-07-23
5,[RU]_RF,2019-07-22,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223180549,23843516223260549,2019-07-22,2019-07-22
5,[RU]_RF,2019-07-21,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223180549,23843516223260549,2019-07-21,2019-07-21
5,[RU]_RF,2019-07-20,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223180549,23843516223260549,2019-07-20,2019-07-20
5,[RU]_RF,2019-07-18,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223180549,23843516223260549,2019-07-18,2019-07-18
5,[RU]_RF,2019-07-09,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223180549,23843516223260549,2019-07-09,2019-07-09
5,[RU]_RF,2019-07-17,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223180549,23843516223260549,2019-07-17,2019-07-17
5,[RU]_RF,2019-07-16,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223180549,23843516223260549,2019-07-16,2019-07-16
5,[RU]_RF,2019-07-15,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223180549,23843516223260549,2019-07-15,2019-07-15
5,[RU]_RF,2019-07-14,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223180549,23843516223260549,2019-07-14,2019-07-14
5,[RU]_RF,2019-07-13,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223180549,23843516223260549,2019-07-13,2019-07-13
5,[RU]_RF,2019-07-12,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223180549,23843516223260549,2019-07-12,2019-07-12
5,[RU]_RF,2019-07-11,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223180549,23843516223260549,2019-07-11,2019-07-11
5,[RU]_RF,2019-07-10,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223180549,23843516223260549,2019-07-10,2019-07-10
5,"[KZ]_ July",2019-07-16,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223030549,23843516223260549,2019-07-16,2019-07-16
5,"[KZ]_ July",2019-07-14,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223030549,23843516223260549,2019-07-14,2019-07-14
1,[RU]_RF,2019-07-03,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223190549,23843516223260549,2019-07-03,2019-07-03
1,[RU]_RF,2019-07-12,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223190549,23843516223260549,2019-07-12,2019-07-12
1,[RU]_RF,2019-07-19,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223190549,23843516223260549,2019-07-19,2019-07-19
1,[RU]_RF,2019-07-18,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223190549,23843516223260549,2019-07-18,2019-07-18
1,[RU]_RF,2019-07-17,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223190549,23843516223260549,2019-07-17,2019-07-17
1,[RU]_RF,2019-07-13,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223190549,23843516223260549,2019-07-13,2019-07-13
1,[RU]_RF,2019-07-14,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223190549,23843516223260549,2019-07-14,2019-07-14
1,[RU]_RF,2019-07-16,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223190549,23843516223260549,2019-07-16,2019-07-16
1,[RU]_RF,2019-07-15,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223190549,23843516223260549,2019-07-15,2019-07-15
1,[RU]_RF,2019-07-11,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223190549,23843516223260549,2019-07-11,2019-07-11
1,[RU]_RF,2019-07-21,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223190549,23843516223260549,2019-07-21,2019-07-21
1,[RU]_RF,2019-07-10,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223190549,23843516223260549,2019-07-10,2019-07-10
1,[RU]_RF,2019-07-09,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223190549,23843516223260549,2019-07-09,2019-07-09
1,[RU]_RF,2019-07-08,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223190549,23843516223260549,2019-07-08,2019-07-08
1,[RU]_July_moscow,2019-07-21,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115210549,23843554115330549,2019-07-21,2019-07-21
1,[RU]_RF,2019-07-06,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223190549,23843516223260549,2019-07-06,2019-07-06
1,[RU]_RF,2019-07-05,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223190549,23843516223260549,2019-07-05,2019-07-05
1,[RU]_RF,2019-07-04,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223190549,23843516223260549,2019-07-04,2019-07-04
1,[RU]_RF,2019-07-20,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223190549,23843516223260549,2019-07-20,2019-07-20
1,[RU]_RF,2019-07-22,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223190549,23843516223260549,2019-07-22,2019-07-22
5,"[KZ]_ July",2019-07-13,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223030549,23843516223260549,2019-07-13,2019-07-13
5,"[KZ]_ July",2019-07-05,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223030549,23843516223260549,2019-07-05,2019-07-05
5,"[KZ]_ July",2019-07-12,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223030549,23843516223260549,2019-07-12,2019-07-12
5,"[KZ]_ July",2019-07-11,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223030549,23843516223260549,2019-07-11,2019-07-11
5,"[KZ]_ July",2019-07-10,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223030549,23843516223260549,2019-07-10,2019-07-10
5,"[KZ]_ July",2019-07-09,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223030549,23843516223260549,2019-07-09,2019-07-09
5,"[KZ]_ July",2019-07-08,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223030549,23843516223260549,2019-07-08,2019-07-08
5,"[KZ]_ July",2019-07-07,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223030549,23843516223260549,2019-07-07,2019-07-07
5,"[KZ]_ July",2019-07-06,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223030549,23843516223260549,2019-07-06,2019-07-06
5,"[KZ]_ July",2019-07-04,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223030549,23843516223260549,2019-07-04,2019-07-04
1,[RU]_RF,2019-07-23,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223190549,23843516223260549,2019-07-23,2019-07-23
5,"[KZ]_ July",2019-07-03,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223030549,23843516223260549,2019-07-03,2019-07-03
5,"[KZ]_ July",2019-07-02,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223030549,23843516223260549,2019-07-02,2019-07-02
5,"[KZ]_ July",2019-07-01,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223030549,23843516223260549,2019-07-01,2019-07-01
1,[RU]_RF,2019-07-29,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223190549,23843516223260549,2019-07-29,2019-07-29
1,[RU]_RF,2019-07-28,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223190549,23843516223260549,2019-07-28,2019-07-28
1,[RU]_RF,2019-07-27,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223190549,23843516223260549,2019-07-27,2019-07-27
1,[RU]_RF,2019-07-24,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223190549,23843516223260549,2019-07-24,2019-07-24
1,[RU]_RF,2019-07-26,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223190549,23843516223260549,2019-07-26,2019-07-26
1,[RU]_July_moscow,2019-07-22,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115210549,23843554115330549,2019-07-22,2019-07-22
1,[RU]_July_moscow,2019-07-15,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115210549,23843554115330549,2019-07-15,2019-07-15
1,[RU]_July_moscow,2019-07-20,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115210549,23843554115330549,2019-07-20,2019-07-20
2,[RU]_July_moscow,2019-07-01,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115200549,23843554115330549,2019-07-01,2019-07-01
"крео видео",[RU]_RF,2019-07-31,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843571430710549,23843568938620549,2019-07-31,2019-07-31
"крео видео",[RU]_RF,2019-07-30,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843571430710549,23843568938620549,2019-07-30,2019-07-30
2,[RU]_July_moscow,2019-07-03,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115200549,23843554115330549,2019-07-03,2019-07-03
"крео видео",[RU]_RF,2019-07-21,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843571430710549,23843568938620549,2019-07-21,2019-07-21
"крео видео",[RU]_RF,2019-07-19,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843571430710549,23843568938620549,2019-07-19,2019-07-19
2,[RU]_July_moscow,2019-07-02,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115200549,23843554115330549,2019-07-02,2019-07-02
2,[RU]_July_moscow,2019-07-04,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115200549,23843554115330549,2019-07-04,2019-07-04
"крео видео",[RU]_RF,2019-07-14,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843571430710549,23843568938620549,2019-07-14,2019-07-14
2,[RU]_July_moscow,2019-07-15,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115200549,23843554115330549,2019-07-15,2019-07-15
2,[RU]_July_moscow,2019-07-21,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115200549,23843554115330549,2019-07-21,2019-07-21
2,[RU]_July_moscow,2019-07-22,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115200549,23843554115330549,2019-07-22,2019-07-22
2,[RU]_July_moscow,2019-07-20,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115200549,23843554115330549,2019-07-20,2019-07-20
2,[RU]_July_moscow,2019-07-19,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115200549,23843554115330549,2019-07-19,2019-07-19
2,[RU]_July_moscow,2019-07-18,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115200549,23843554115330549,2019-07-18,2019-07-18
2,[RU]_July_moscow,2019-07-17,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115200549,23843554115330549,2019-07-17,2019-07-17
2,[RU]_July_moscow,2019-07-16,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115200549,23843554115330549,2019-07-16,2019-07-16
2,[RU]_July_moscow,2019-07-14,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115200549,23843554115330549,2019-07-14,2019-07-14
2,[RU]_July_moscow,2019-07-06,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115200549,23843554115330549,2019-07-06,2019-07-06
2,[RU]_July_moscow,2019-07-13,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115200549,23843554115330549,2019-07-13,2019-07-13
2,[RU]_July_moscow,2019-07-12,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115200549,23843554115330549,2019-07-12,2019-07-12
2,[RU]_July_moscow,2019-07-11,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115200549,23843554115330549,2019-07-11,2019-07-11
2,[RU]_July_moscow,2019-07-10,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115200549,23843554115330549,2019-07-10,2019-07-10
2,[RU]_July_moscow,2019-07-07,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115200549,23843554115330549,2019-07-07,2019-07-07
2,[RU]_July_moscow,2019-07-09,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115200549,23843554115330549,2019-07-09,2019-07-09
2,[RU]_July_moscow,2019-07-05,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115200549,23843554115330549,2019-07-05,2019-07-05
2,[RU]_July_moscow,2019-07-08,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115200549,23843554115330549,2019-07-08,2019-07-08
"крео видео",[RU]_RF,2019-07-13,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843571430710549,23843568938620549,2019-07-13,2019-07-13
2,[RU]_July_moscow,2019-07-24,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115200549,23843554115330549,2019-07-24,2019-07-24
3,[RU]_RF,2019-07-16,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223200549,23843516223260549,2019-07-16,2019-07-16
3,[RU]_RF,2019-07-19,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223200549,23843516223260549,2019-07-19,2019-07-19
3,[RU]_RF,2019-07-21,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223200549,23843516223260549,2019-07-21,2019-07-21
"крео видео",[RU]_RF,2019-07-12,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843571430710549,23843568938620549,2019-07-12,2019-07-12
"крео видео",[RU]_RF,2019-07-04,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843571430710549,23843568938620549,2019-07-04,2019-07-04
"крео видео",[RU]_RF,2019-07-10,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843571430710549,23843568938620549,2019-07-10,2019-07-10
"крео видео",[RU]_RF,2019-07-09,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843571430710549,23843568938620549,2019-07-09,2019-07-09
"крео видео",[RU]_RF,2019-07-08,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843571430710549,23843568938620549,2019-07-08,2019-07-08
"крео видео",[RU]_RF,2019-07-07,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843571430710549,23843568938620549,2019-07-07,2019-07-07
"крео видео",[RU]_RF,2019-07-06,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843571430710549,23843568938620549,2019-07-06,2019-07-06
"крео видео",[RU]_RF,2019-07-05,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843571430710549,23843568938620549,2019-07-05,2019-07-05
"крео видео",[RU]_RF,2019-07-03,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843571430710549,23843568938620549,2019-07-03,2019-07-03
"крео видео",[RU]_RF,2019-07-02,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843571430710549,23843568938620549,2019-07-02,2019-07-02
"крео видео",[RU]_RF,2019-07-01,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843571430710549,23843568938620549,2019-07-01,2019-07-01
3,[RU]_RF,2019-07-29,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223200549,23843516223260549,2019-07-29,2019-07-29
3,[RU]_RF,2019-07-27,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223200549,23843516223260549,2019-07-27,2019-07-27
3,[RU]_RF,2019-07-24,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223200549,23843516223260549,2019-07-24,2019-07-24
2,[RU]_July_moscow,2019-07-23,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115200549,23843554115330549,2019-07-23,2019-07-23
2,[RU]_July_moscow,2019-07-25,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115200549,23843554115330549,2019-07-25,2019-07-25
1,[RU]_July_moscow,2019-07-19,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115210549,23843554115330549,2019-07-19,2019-07-19
5,[RU]_July_spb,2019-07-20,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223220549,23843516223260549,2019-07-20,2019-07-20
5,[RU]_July_spb,2019-07-27,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223220549,23843516223260549,2019-07-27,2019-07-27
5,[RU]_July_spb,2019-07-26,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223220549,23843516223260549,2019-07-26,2019-07-26
5,[RU]_July_spb,2019-07-25,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223220549,23843516223260549,2019-07-25,2019-07-25
5,[RU]_July_spb,2019-07-24,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223220549,23843516223260549,2019-07-24,2019-07-24
5,[RU]_July_spb,2019-07-23,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223220549,23843516223260549,2019-07-23,2019-07-23
5,[RU]_July_spb,2019-07-22,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223220549,23843516223260549,2019-07-22,2019-07-22
5,[RU]_July_spb,2019-07-21,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223220549,23843516223260549,2019-07-21,2019-07-21
5,[RU]_July_spb,2019-07-19,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223220549,23843516223260549,2019-07-19,2019-07-19
5,[RU]_July_spb,2019-07-30,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223220549,23843516223260549,2019-07-30,2019-07-30
5,[RU]_July_spb,2019-07-18,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223220549,23843516223260549,2019-07-18,2019-07-18
5,[RU]_July_spb,2019-07-17,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223220549,23843516223260549,2019-07-17,2019-07-17
5,[RU]_July_spb,2019-07-16,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223220549,23843516223260549,2019-07-16,2019-07-16
5,[RU]_July_spb,2019-07-15,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223220549,23843516223260549,2019-07-15,2019-07-15
5,[RU]_July_spb,2019-07-13,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223220549,23843516223260549,2019-07-13,2019-07-13
5,[RU]_July_spb,2019-07-14,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223220549,23843516223260549,2019-07-14,2019-07-14
5,[RU]_July_spb,2019-07-12,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223220549,23843516223260549,2019-07-12,2019-07-12
5,[RU]_July_spb,2019-07-11,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223220549,23843516223260549,2019-07-11,2019-07-11
5,[RU]_July_spb,2019-07-28,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223220549,23843516223260549,2019-07-28,2019-07-28
5,[RU]_July_spb,2019-07-29,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223220549,23843516223260549,2019-07-29,2019-07-29
5,[RU]_July_spb,2019-07-07,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223220549,23843516223260549,2019-07-07,2019-07-07
1,[RU]_July_moscow,2019-07-09,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115210549,23843554115330549,2019-07-09,2019-07-09
1,[RU]_July_moscow,2019-07-17,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115210549,23843554115330549,2019-07-17,2019-07-17
1,[RU]_July_moscow,2019-07-16,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115210549,23843554115330549,2019-07-16,2019-07-16
1,[RU]_July_moscow,2019-07-14,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115210549,23843554115330549,2019-07-14,2019-07-14
1,[RU]_July_moscow,2019-07-13,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115210549,23843554115330549,2019-07-13,2019-07-13
1,[RU]_July_moscow,2019-07-12,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115210549,23843554115330549,2019-07-12,2019-07-12
1,[RU]_July_moscow,2019-07-11,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115210549,23843554115330549,2019-07-11,2019-07-11
1,[RU]_July_moscow,2019-07-10,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115210549,23843554115330549,2019-07-10,2019-07-10
1,[RU]_July_moscow,2019-07-08,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115210549,23843554115330549,2019-07-08,2019-07-08
5,[RU]_July_spb,2019-07-31,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223220549,23843516223260549,2019-07-31,2019-07-31
1,[RU]_July_moscow,2019-07-07,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115210549,23843554115330549,2019-07-07,2019-07-07
1,[RU]_July_moscow,2019-07-06,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115210549,23843554115330549,2019-07-06,2019-07-06
1,[RU]_July_moscow,2019-07-05,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115210549,23843554115330549,2019-07-05,2019-07-05
1,[RU]_July_moscow,2019-07-04,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115210549,23843554115330549,2019-07-04,2019-07-04
1,[RU]_July_moscow,2019-07-03,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115210549,23843554115330549,2019-07-03,2019-07-03
1,[RU]_July_moscow,2019-07-02,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115210549,23843554115330549,2019-07-02,2019-07-02
1,[RU]_July_moscow,2019-07-01,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115210549,23843554115330549,2019-07-01,2019-07-01
1,[RU]_July_moscow,2019-07-18,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115210549,23843554115330549,2019-07-18,2019-07-18
5,[RU]_July_spb,2019-07-09,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223220549,23843516223260549,2019-07-09,2019-07-09
5,[RU]_July_spb,2019-07-05,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223220549,23843516223260549,2019-07-05,2019-07-05
2,[RU]_July_moscow,2019-07-26,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115200549,23843554115330549,2019-07-26,2019-07-26
3,"[KZ]_ July",2019-07-09,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223020549,23843516223260549,2019-07-09,2019-07-09
3,"[KZ]_ July",2019-07-08,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223020549,23843516223260549,2019-07-08,2019-07-08
3,"[KZ]_ July",2019-07-06,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223020549,23843516223260549,2019-07-06,2019-07-06
3,"[KZ]_ July",2019-07-14,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843516223020549,23843516223260549,2019-07-14,2019-07-14
2,[RU]_July_moscow,2019-07-31,not_delivering,0,0,0,"Kundeemner (skjema)",,,0,,,,,,,,,0,23843554115200549,23843554115330549,2019-07-31,2019-07-31
